person,scan,curve,hand,frames_force,frames_velocity,duration_force_s,force_publish_hz,velocity_publish_hz,tcp_publish_hz,us_publish_hz,discard_s,comparison_samples,my_median_nm,my_mad_nm,my_abs_p95_nm,my_excess_rms_nm,my_active_fraction,predicted_rms_rad_s,predicted_abs_p95_rad_s,actual_rms_rad_s,actual_abs_p95_rad_s,actual_to_predicted_rms,zero_lag_corr,sign_agreement,excitation_reliable,apparent_lag_s,apparent_lag_ms,best_corr,lag_zero_corr,lag_corr_gain,lag_grid_dt_s,interpretation,initial_condition_spread_post_discard_rad_s
yameng_2,LH_Per_S_DtP,S,LH,1098,1005,5.485686610000001,199.97496721745827,183.29193579838218,183.20404927397044,29.991097744285284,1.2,808,0.0004876955434712296,0.025787853235312023,0.05372040851759853,0.011165571096614717,0.2784653465346535,0.0353377477809172,0.0888453334199059,0.036868502840582816,0.09167871082961525,1.043317844395625,0.9545321753553482,0.48460508701472554,True,0.03505796699999886,35.057966999998854,0.9425707507242254,0.9328553220175196,0.00971542870670572,0.005008280999999837,mixed replay agreement,0.0
yameng_2,LH_Per_S_PtD,S,LH,1094,1007,5.469364796,199.84039111806212,184.09945931858158,184.116444515909,29.984133452459936,1.2,813,-0.002066769932834722,0.03322081988843952,0.05623024905216696,0.013355940104661379,0.37392373923739236,0.04025957045194204,0.09228606729415918,0.04222236502427259,0.10232037348659145,1.0487534901713256,0.9636789366590263,0.6477419354838709,True,0.03464580174999776,34.64580174999776,0.9704012973786528,0.9642151791517989,0.006186118226853887,0.00494940024999968,mixed replay agreement,0.0
yameng_2,RH_Per_C_DtP,C,RH,1073,985,5.370618339000001,199.6045766677221,183.40343846982566,183.40532464338273,30.012689314710418,1.2,793,0.022574380329769286,0.020266142267883928,0.05202630225130852,0.011250578052561121,0.35182849936948296,0.03179214669450487,0.0605152914719072,0.03386291490249045,0.06618605810684325,1.0651345826969119,0.9557686895314553,0.6383265856950068,True,0.034625046749999555,34.625046749999555,0.9710775764677904,0.9623614812806914,0.008716095187098927,0.0049464352499999364,mixed replay agreement,0.0
yameng_2,RH_Per_C_PtD,C,RH,1072,960,5.360371626,199.79958008978537,179.06119989689032,179.09206058468152,30.006517062929493,1.2,763,0.030191154971193637,0.026133685749477595,0.06924306885893901,0.019997231586595998,0.5058977719528178,0.06619038302020604,0.11449408759582833,0.0684279060031114,0.12375442577267966,1.0338043516415716,0.9534062013764192,0.7581967213114754,True,0.035075876500000214,35.07587650000021,0.9664106061789566,0.962711383408028,0.0036992227709286007,0.0050108395000000305,mixed replay agreement,0.0
yameng_2,RH_Per_L_DtP,L,RH,1062,953,5.305026988000001,199.9989825499451,179.6230395608678,179.6409334308178,29.98960842795475,1.2,755,-0.03140835848122531,0.016064473798339893,0.054664899040332546,0.014099411669346829,0.5324503311258278,0.04545415312406578,0.0737356189859382,0.0473413926184687,0.07863803252736835,1.0415196272440002,0.9562769600483783,0.8337837837837838,True,0.025039631249998973,25.039631249998973,0.9504611747494154,0.9468001587617572,0.0036610159876582227,0.0050079262499997945,mixed replay agreement,0.00010839074987960811
yameng_2,RH_Per_L_PtD,L,RH,1045,962,5.220402352000001,199.9845854027,184.35739032349767,184.27698386723887,29.998938827922146,1.2,764,-8.355594029701768e-06,0.009441954890006784,0.016253162469572018,0.00023937393526160547,0.0013089005235602095,4.098897890958734e-05,0.0,0.00359782118886328,0.007314164185361322,87.77533094442974,-0.008764249491915933,0.00764525993883792,False,nan,nan,nan,nan,nan,nan,weak torque excitation; apparent lag omitted,0.0
yameng_2,RH_Per_S_DtP,S,RH,1218,1169,6.089836872,199.8411493738941,192.20066015368081,192.1339423230492,30.010472942720508,1.2,968,-0.005403221554737583,0.051094351353950906,0.08886961343320515,0.028803457756550195,0.5340909090909091,0.11304619233965463,0.2416482960912797,0.11921264997537658,0.2567792466204639,1.0545481232768497,0.9777241276340283,0.7475622968580715,True,0.03503047449999652,35.03047449999652,0.9847393040578206,0.982405830475616,0.0023334735822045927,0.005004353499999503,mixed replay agreement,0.0
yameng_2,RH_Per_S_PtD,S,RH,1155,1029,5.774103351,199.85787053848665,178.1855353227505,178.20948768119825,29.99176384731044,1.2,842,-0.014176854192193132,0.03314514346820229,0.08014612347515833,0.021702113049570537,0.336104513064133,0.09012496475519421,0.19901403774822074,0.09329091485160772,0.2048889823558274,1.0351284475396263,0.9853781483727687,0.48419721871049304,True,0.024869454999998375,24.869454999998375,0.973827514414859,0.9717127943155054,0.002114720099353651,0.004973890999999675,mixed replay agreement,0.0001501230950693578
zhongkai,LH_Per_C_DtP,C,LH,1429,1302,7.1579634090000015,199.49808603443222,181.8715778189079,181.89531373727644,30.000040077518328,1.2,1108,0.02220197376264093,0.013464192904814784,0.04563897299619302,0.008630860572888047,0.2870036101083033,0.022572297692853686,0.05433678940457617,0.02027773519697202,0.049664861652054124,0.8983460821266718,0.8327484270204062,0.5316091954022989,True,-0.15325662199999712,-153.25662199999712,0.8974977945551119,0.7319245695632032,0.16557322499190874,0.004943761999999907,mixed replay agreement,0.0
zhongkai,LH_Per_C_PtD,C,LH,1432,1301,7.164002267000001,199.74868050945577,181.58653274185144,181.6023992612173,30.070854745175964,1.2,1106,-0.022573234372598984,0.024194325014973563,0.05028171831426282,0.010793169424492752,0.3887884267631103,0.028310105018623986,0.05349938345347369,0.029873545425673553,0.06065347981821042,1.0552255248089348,0.9184880541462713,0.6486229819563153,True,0.029970942000001166,29.970942000001166,0.9298099158878546,0.921964912653977,0.007845003233877601,0.004995157000000194,mixed replay agreement,0.0
zhongkai,LH_Per_L_DtP,L,LH,1400,1276,7.01310952,199.48355234013226,181.9213410507413,181.93092242507072,30.068892394356002,1.2,1083,0.028390850703546897,0.010343241005628778,0.044088476722145054,0.009060238448742635,0.4422899353647276,0.019817379634615974,0.034816232327200526,0.019737720972554794,0.036361152417276624,0.9959803635228325,0.7977342509688051,0.9027777777777778,True,0.024732217499999765,24.732217499999763,0.7512360265333302,0.7365884147028625,0.0146476118304677,0.004946443499999953,mixed replay agreement,0.0
zhongkai,LH_Per_L_PtD,L,LH,1390,1283,6.946011164000001,199.9708850453555,184.91455974338768,184.86101452493318,30.004381144528512,1.2,1088,0.018249126872688343,0.010956052492349126,0.0372199606431128,0.005943061368930025,0.14338235294117646,0.0014978647611866393,0.0036451745696545568,0.004239469879599,0.008849482363402932,2.8303422241140144,0.17095334853686214,0.35650446871896724,False,nan,nan,nan,nan,nan,nan,weak torque excitation; apparent lag omitted,0.0
